shopper_id,seniority,found_rate,picking_speed,accepted_rate,rating
726cd533e6d09380ef28bd51d9588db6,6c90661e6d2c7579f5ce337c3391dbb9,0.8889,1.64,1.0,4.9
3a542f085bad56f0e8205b2d440e7f70,6c90661e6d2c7579f5ce337c3391dbb9,0.8648,1.3,0.96,4.83
4a7136775aaddcf343b33c08a8b91889,6c90661e6d2c7579f5ce337c3391dbb9,0.871,0.95,0.92,4.96
da6f9fe698e3352a47cf01d0e954c67b,41dc7c9e385c4d2b6c1f7836973951bf,0.8199,2.39,0.92,4.96
6d9b37b042111ef775296ae9722f5844,50e13ee63f086c2fe84229348bc91b5b,0.8938,1.71,0.8,4.88
0cf231c2bde1055bc130563e9403cc1f,6c90661e6d2c7579f5ce337c3391dbb9,0.8869,0.94,0.92,4.8
fab3dd62cf0a2047ee28023a9b0c99ef,6c90661e6d2c7579f5ce337c3391dbb9,0.8594,1.38,0.96,4.8
0f5f937e301a1da4ea7828dcebcdb97c,6c90661e6d2c7579f5ce337c3391dbb9,0.8441,1.53,0.96,4.84
ad5a1173d56de245be0ffee173b471b4,50e13ee63f086c2fe84229348bc91b5b,0.8629,1.55,0.84,4.88
ba11435664fe378f92832b5ef034f802,41dc7c9e385c4d2b6c1f7836973951bf,0.8477,2.25,0.96,4.92
4f46b9e304ba6ba0ade57a731742004d,50e13ee63f086c2fe84229348bc91b5b,0.8289,3.2,0.72,4.92
20e1a05c9a4cfe0f1f55cf7dd284ae7c,6c90661e6d2c7579f5ce337c3391dbb9,0.8818,1.74,1.0,4.68
8a97e373f41647a98bc1b619ebdad05d,50e13ee63f086c2fe84229348bc91b5b,0.8286,4.0,0.80952380952381,4.83
5418a209057445099eea644446ce00b0,50e13ee63f086c2fe84229348bc91b5b,0.8933,3.0,0.8,4.92
d35f8bf4c84aa96150145d830d84043f,6c90661e6d2c7579f5ce337c3391dbb9,0.8727,1.18,0.96,4.56
276669a5e0c407a7004289f7cab9b0ba,6c90661e6d2c7579f5ce337c3391dbb9,0.8552,1.88,0.88,4.96
02d4988f27be9d9b85db17ef83802917,50e13ee63f086c2fe84229348bc91b5b,,2.19,1.0,5.0
cb4c01d4058d681d22d7c5103f265c0e,50e13ee63f086c2fe84229348bc91b5b,0.91,1.57,0.733333333333333,5.0
c7febef27c857e577a57bff878d8c62e,6c90661e6d2c7579f5ce337c3391dbb9,0.8725,1.33,0.92,4.48
ff96890007793d5c8031666da365bf3a,6c90661e6d2c7579f5ce337c3391dbb9,0.871,1.2,0.96,4.68
bd1f9300b07f47ce054682777085cb9a,50e13ee63f086c2fe84229348bc91b5b,0.8521,2.49,0.826086956521739,4.82
31ddd0a7d3b6ecaec3deec548d3a1a91,41dc7c9e385c4d2b6c1f7836973951bf,0.8161,2.17,0.888888888888889,4.8
1a0c52ea4947eb8c7dde78e1316aed8e,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,,
20e69c2f609b5db35bb7644992d16f06,50e13ee63f086c2fe84229348bc91b5b,0.8758,1.67,0.44,4.96
2883ff11db1371441704020ca138274b,41dc7c9e385c4d2b6c1f7836973951bf,0.8394,2.06,0.96,4.84
4175dc36c93565f689025985b7933b5c,41dc7c9e385c4d2b6c1f7836973951bf,0.8406,2.56,1.0,5.0
ba0a6ad5d06a352ec2e6916c3d2335a2,6c90661e6d2c7579f5ce337c3391dbb9,0.8666,2.0,0.88,4.8
5001c5bce093d9d00bb5bbf6f611681b,6c90661e6d2c7579f5ce337c3391dbb9,0.8507,1.04,0.96,5.0
3ec97dda2d1eb0d9c2e89343cec80efa,50e13ee63f086c2fe84229348bc91b5b,0.8616,3.5,0.88,4.76
c2fa0beade531c325d19324da10b5a16,50e13ee63f086c2fe84229348bc91b5b,,2.19,0.526315789473684,5.0
f352b58dd37bf7f036753e219419ca02,50e13ee63f086c2fe84229348bc91b5b,0.8238,2.17,0.8,4.64
656892a485c952ad01a02645f384179c,6c90661e6d2c7579f5ce337c3391dbb9,0.8656,1.4,0.92,4.92
e8d873c1a370459c3bd51579c3026863,41dc7c9e385c4d2b6c1f7836973951bf,0.8257,2.0,0.92,4.8
780c34808b4dae0ca5dc5ece35382800,6c90661e6d2c7579f5ce337c3391dbb9,0.8977,0.9,1.0,4.92
f82005a6c1f951442611c7b45a6d9ffc,41dc7c9e385c4d2b6c1f7836973951bf,0.817,2.13,0.92,4.88
2e4911d2be6bfbb0a712fab06f264da9,6c90661e6d2c7579f5ce337c3391dbb9,0.9263,1.22,1.0,4.92
9aa9ad4fbac2a8f4377d6d8531dc100a,6c90661e6d2c7579f5ce337c3391dbb9,0.8887,1.36,0.88,5.0
6e85ee0389e15602332465676c7e10aa,50e13ee63f086c2fe84229348bc91b5b,0.9033,2.38,0.72,4.96
a4030d2b2c5b59de560f80d1225666fd,50e13ee63f086c2fe84229348bc91b5b,0.8503,3.89,0.782608695652174,4.6
40df63154656812548126b4382500bd8,6c90661e6d2c7579f5ce337c3391dbb9,0.8528,1.5,0.88,4.72
63a5d8ffe66da8343eddafb0dbdbbfa9,6c90661e6d2c7579f5ce337c3391dbb9,0.8851,1.41,1.0,4.88
2509b552894585ad240b5e0e31b1ad1f,6c90661e6d2c7579f5ce337c3391dbb9,0.8912,1.2,0.96,4.6
1a408bcef71d695a6652a76e676638e7,6c90661e6d2c7579f5ce337c3391dbb9,0.8639,1.45,1.0,4.8
5e12b8879b334557d82949bbd1fbc3df,6c90661e6d2c7579f5ce337c3391dbb9,0.9036,1.07,0.96,4.92
f6d0a76dc77e24b2647c3c3aea3c9129,41dc7c9e385c4d2b6c1f7836973951bf,0.8469,1.5,0.96,5.0
3ab847ef7dced8614b011dec28678e1e,6c90661e6d2c7579f5ce337c3391dbb9,0.8789,0.85,0.96,4.92
17ff68fec933b27f6f75f088914e8a2c,50e13ee63f086c2fe84229348bc91b5b,0.816,2.15,0.96,4.75
79b22811d55731baece75a4edaa8c757,50e13ee63f086c2fe84229348bc91b5b,0.8017,2.22,0.76,5.0
ad6907b42e9d4c001123b2cf448ca1f8,50e13ee63f086c2fe84229348bc91b5b,0.8763,4.12,0.92,4.89
a53829390f2b6b8a32853d1064b8fde2,6c90661e6d2c7579f5ce337c3391dbb9,0.8623,1.36,1.0,4.68
422af862430bd822fe24914e609b512c,50e13ee63f086c2fe84229348bc91b5b,0.856,1.79,0.84,4.84
abac5d30a73eeb371478211146a55f63,6c90661e6d2c7579f5ce337c3391dbb9,0.8951,1.12,0.88,4.84
98107ca907148949491f3c9fd7e43462,6c90661e6d2c7579f5ce337c3391dbb9,0.8678,1.2,0.92,4.88
5eb9c3c5a51b9fe90769e7bafa045b19,50e13ee63f086c2fe84229348bc91b5b,0.8959,1.29,0.8,4.88
5d4024ac6778ecb21438d0093adff142,6c90661e6d2c7579f5ce337c3391dbb9,0.8141,1.71,0.923076923076923,5.0
984a7f2aaf46793a71c48fb82c2e5d4a,6c90661e6d2c7579f5ce337c3391dbb9,0.8582,1.53,1.0,4.88
ef90c3dcb8b7703199e9a70615336819,50e13ee63f086c2fe84229348bc91b5b,0.8418,2.57,0.64,4.84
c88d705b500047c2d58968db18d3d6d6,50e13ee63f086c2fe84229348bc91b5b,0.827,2.67,0.36,4.84
b81068521be7f7a07366a063f825cd47,50e13ee63f086c2fe84229348bc91b5b,0.8558,2.84,0.8,4.76
00056ea65bd3eae66762510a5b3baef0,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,0.75,4.88
b9b593c864b2d08a32aaa5b21beb6c45,6c90661e6d2c7579f5ce337c3391dbb9,0.8851,1.23,0.96,4.84
299a26e8130c6181e587a2a62d177fc9,6c90661e6d2c7579f5ce337c3391dbb9,0.8741,1.52,1.0,5.0
5e7cd896857d7e222f532e76956f7285,6c90661e6d2c7579f5ce337c3391dbb9,0.8802,1.51,0.92,4.72
65809f73edd17816d7c31f7a82361cbe,6c90661e6d2c7579f5ce337c3391dbb9,0.9007,1.26,0.88,4.92
b8bcfb246600c4e5ef4639425e8c8a76,6c90661e6d2c7579f5ce337c3391dbb9,0.858,1.2,1.0,4.88
9dc788c605cf6daf379bd5bf7fbd367e,6c90661e6d2c7579f5ce337c3391dbb9,0.875,1.64,0.92,4.88
751b537dfbc05ec7851cffa0ac995951,50e13ee63f086c2fe84229348bc91b5b,0.8477,2.18,0.8,4.8
a634a04a78ccc3e130e689a1eb211a59,6c90661e6d2c7579f5ce337c3391dbb9,0.8652,1.53,0.92,4.8
182b7483076d11b30acf2b15e6be496b,6c90661e6d2c7579f5ce337c3391dbb9,0.9207,1.42,0.96,4.92
f0b68203a5ad580eee0c4199da6e079b,50e13ee63f086c2fe84229348bc91b5b,0.7859,2.0,0.84,4.6
92ce0da04dc7370cdf2ab85232caa754,50e13ee63f086c2fe84229348bc91b5b,0.8301,3.12,0.857142857142857,5.0
9fcd592cb44ac353b091b7a423cb902e,6c90661e6d2c7579f5ce337c3391dbb9,0.8828,1.45,0.92,4.84
a4ee30930f97c8d850d4ff09562b3865,6c90661e6d2c7579f5ce337c3391dbb9,0.8853,1.61,0.96,4.76
3ecd354a8cb81e8186c75dc89a214eeb,6c90661e6d2c7579f5ce337c3391dbb9,0.8468,2.0,1.0,4.8
4d4f885f53a77c0b236213dbcbbc391b,6c90661e6d2c7579f5ce337c3391dbb9,0.8807,1.14,1.0,4.96
30e6ce40afedef2c13b971d838b081c9,6c90661e6d2c7579f5ce337c3391dbb9,0.8701,1.37,1.0,4.68
afbaefd809f8d29f32bc1673444acdcb,6c90661e6d2c7579f5ce337c3391dbb9,0.8667,1.47,1.0,4.72
874a11f4a5964ae7f80effe9bd547af5,6c90661e6d2c7579f5ce337c3391dbb9,0.8693,1.67,1.0,4.72
e19e06a7d918fde3a0d58a6e13e06089,6c90661e6d2c7579f5ce337c3391dbb9,0.8597,1.82,0.96,4.96
e83830b00794e9ae66ca813826060d5f,6c90661e6d2c7579f5ce337c3391dbb9,0.8389,1.4,1.0,4.88
05d663c1ffb86327422ea6d1a4108ecd,50e13ee63f086c2fe84229348bc91b5b,0.8352,2.91,0.8,4.88
7aae1f42d8e5874c7d152d60380e4161,50e13ee63f086c2fe84229348bc91b5b,,2.41,0.8571,
6c6f27ebe63590ed2329111890194f4c,6c90661e6d2c7579f5ce337c3391dbb9,0.8608,1.26,0.92,4.88
0f397324b22531f9d9bd5644e1660312,50e13ee63f086c2fe84229348bc91b5b,0.8423,3.42,0.76,4.92
b859765d6cb28da9c2fad6904d9a3acc,50e13ee63f086c2fe84229348bc91b5b,0.8027,1.62,0.4,5.0
13b493246b8a9443998b00f55a3ee77e,6c90661e6d2c7579f5ce337c3391dbb9,0.8526,1.27,1.0,4.84
5c08f3aa6539b89d2bb0223a6d2bfebc,6c90661e6d2c7579f5ce337c3391dbb9,0.8201,1.65,1.0,4.92
917e46849813fa80d5d1bf0e1ae000d8,50e13ee63f086c2fe84229348bc91b5b,0.8833,1.88,0.727272727272727,5.0
7156ed9bdc017a45ebdd2314ed0130a4,6c90661e6d2c7579f5ce337c3391dbb9,0.9156,1.36,1.0,4.84
bced9c37ceaf3623a483b254ed24163a,50e13ee63f086c2fe84229348bc91b5b,0.8675,2.17,0.76,5.0
a5720815c504c39be43f86e68bdc39f7,6c90661e6d2c7579f5ce337c3391dbb9,0.8566,1.4,1.0,4.8
9da8a5d67f24092e573d5ba677fc1e1d,6c90661e6d2c7579f5ce337c3391dbb9,0.8582,1.55,1.0,4.6
9372e2873c8fccdb440a5c7abb0a1dd8,6c90661e6d2c7579f5ce337c3391dbb9,0.8635,1.2,1.0,4.84
59b2cd34a6e0ea59eeb4b131d759a053,50e13ee63f086c2fe84229348bc91b5b,0.7926,2.0,0.84,4.96
c8bf0c4f410bf35330bf1b7ae93f93dd,50e13ee63f086c2fe84229348bc91b5b,0.8525,1.77,0.72,4.72
d6a1a813714c8e9b046616866472834a,6c90661e6d2c7579f5ce337c3391dbb9,0.9034,0.96,0.96,4.84
31f5cc97620ef288d44111608e84a41d,6c90661e6d2c7579f5ce337c3391dbb9,0.8764,1.22,1.0,4.8
173e77236b60d8a884657f3674b4bd5a,41dc7c9e385c4d2b6c1f7836973951bf,0.9147,2.04,1.0,4.91
a7d67fa2eec7874b47963916d8d3196b,41dc7c9e385c4d2b6c1f7836973951bf,0.8402,1.65,1.0,4.76
631364a43951584a62dcfc6ab84ddd5e,6c90661e6d2c7579f5ce337c3391dbb9,0.8558,1.29,1.0,4.96
d7992850dcbc3fc226895220a88389ce,6c90661e6d2c7579f5ce337c3391dbb9,0.8742,1.14,1.0,4.68
96d22438957f607d451bac9711ba724d,50e13ee63f086c2fe84229348bc91b5b,0.8687,2.0,0.72,4.72
141e17b6f7fcb3c10b3a4f5c311edd91,41dc7c9e385c4d2b6c1f7836973951bf,0.8275,2.0,0.92,4.84
3c02395fdc8317c108ed31ccd7ee452d,50e13ee63f086c2fe84229348bc91b5b,0.8789,2.89,0.68,5.0
f1d961ccfd788e3bffa3e0d117474265,6c90661e6d2c7579f5ce337c3391dbb9,0.9209,1.15,1.0,4.8
0cedb218332091e94623047ccb6f85ba,50e13ee63f086c2fe84229348bc91b5b,0.8426,1.5,0.72,5.0
e080d59070fee5e63dbb0811a3a55432,6c90661e6d2c7579f5ce337c3391dbb9,0.8467,1.27,0.88,4.68
790e37076bd3865ad63be6f40ab6e387,50e13ee63f086c2fe84229348bc91b5b,0.8434,1.67,0.84,4.8
2ae107fffdad2eb1a767ac81cbdc3e60,50e13ee63f086c2fe84229348bc91b5b,,2.41,0.411764705882353,5.0
aeef2bdc44365cb2cb9761393ece1a89,6c90661e6d2c7579f5ce337c3391dbb9,0.8863,1.63,0.92,4.96
dbfa83f16bd9cb8d344e12d18d6a64df,41dc7c9e385c4d2b6c1f7836973951bf,0.8189,2.0,1.0,4.95
9150bba7bd655693f5b5af6e65a5511c,6c90661e6d2c7579f5ce337c3391dbb9,0.8702,1.3,0.96,4.88
d94e93b48a40429f6e9911ccc3c5a80b,6c90661e6d2c7579f5ce337c3391dbb9,0.8584,1.63,1.0,4.76
b0d450487f5e8f963a7b64dce9b07a54,6c90661e6d2c7579f5ce337c3391dbb9,0.8872,1.46,0.92,4.92
f89e15b153932bdec7afce6ac704520d,6c90661e6d2c7579f5ce337c3391dbb9,0.8945,1.0,1.0,4.96
17c313a131d49434aeccb9e790b6cc64,50e13ee63f086c2fe84229348bc91b5b,0.8427,1.24,0.84,4.92
a46b726c673c954a5de373e7c11d61f5,6c90661e6d2c7579f5ce337c3391dbb9,0.8552,1.35,1.0,4.8
2c82150810aff08851bc73c88caf073a,41dc7c9e385c4d2b6c1f7836973951bf,0.8341,1.8,0.88,4.72
f2079057260e173ea40c37f8a3a77d36,6c90661e6d2c7579f5ce337c3391dbb9,0.8899,1.89,1.0,4.96
443913e16021ed36f86765389cdcf1bc,6c90661e6d2c7579f5ce337c3391dbb9,0.8862,1.48,1.0,4.92
f6abfda68e39e3c0ee7e690d082bb56b,6c90661e6d2c7579f5ce337c3391dbb9,0.9087,1.64,0.92,4.84
2f87f47c88bdeb304f416acb6464ef42,6c90661e6d2c7579f5ce337c3391dbb9,0.9201,1.08,1.0,4.76
1b2f5a42ef8aa056ed555b56413f6a79,6c90661e6d2c7579f5ce337c3391dbb9,0.8345,1.78,0.88,4.92
d39f57f81eef96a4e2a3d41c4d864f1e,50e13ee63f086c2fe84229348bc91b5b,0.8829,1.9,0.8,4.8
7d6064b9531ce73736cecba77ccd53bc,6c90661e6d2c7579f5ce337c3391dbb9,0.8649,1.44,0.88,4.84
d21933529655cc33af125f4a67f3f1ea,41dc7c9e385c4d2b6c1f7836973951bf,0.8584,2.2,0.88,4.92
1e073ce6597f6e08ad8677a7c93a8e20,41dc7c9e385c4d2b6c1f7836973951bf,0.8556,2.44,0.88,4.96
e4976722cee48e1d5fc92a94bde049aa,50e13ee63f086c2fe84229348bc91b5b,0.8942,2.19,0.8125,4.88
e959737361ac8d89cab90f847c166f70,6c90661e6d2c7579f5ce337c3391dbb9,0.8887,1.57,0.92,4.76
7063cf9928eeb33b2e734f8fb0e261ae,6c90661e6d2c7579f5ce337c3391dbb9,0.8781,0.96,1.0,4.92
ad849ef1d2592b7c4cdcd5e5101abdb5,50e13ee63f086c2fe84229348bc91b5b,0.8147,4.44,0.88,4.68
d24d094cf803d7946333aad47a2889b9,50e13ee63f086c2fe84229348bc91b5b,0.8667,1.42,0.833333333333333,4.91
b35432f717133e0a753c5ba7a17c9073,41dc7c9e385c4d2b6c1f7836973951bf,0.8791,2.83,1.0,4.88
ff65d12bb94afe19dff8ffc046c9a3e8,50e13ee63f086c2fe84229348bc91b5b,0.8808,1.35,0.84,4.68
3fa52cbade11d9a22efcfe88e49d7ae1,6c90661e6d2c7579f5ce337c3391dbb9,0.878,1.0,0.92,4.84
0bde72595ab3eb864e966967b22d2394,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,,
1772b57a8ec020485d5893543f703d49,6c90661e6d2c7579f5ce337c3391dbb9,0.8529,1.27,0.96,4.72
3e2d5b2253dd6f6f1973357800cf3628,50e13ee63f086c2fe84229348bc91b5b,0.8658,2.15,0.72,4.68
eda896216fbcc5d20114f42a68d52503,50e13ee63f086c2fe84229348bc91b5b,0.8132,1.56,0.8,4.88
ecbbceeb0e446c3e9de32d247e547579,50e13ee63f086c2fe84229348bc91b5b,0.8676,2.25,0.68,4.93
ad4550fb2cfdcd82884817e75ea7acfa,6c90661e6d2c7579f5ce337c3391dbb9,0.8978,1.44,1.0,4.8
5b97f49811c94b957cf764599afd217f,6c90661e6d2c7579f5ce337c3391dbb9,0.845,1.57,0.96,4.84
e42495aae2d9dd947183602b4415ae9d,41dc7c9e385c4d2b6c1f7836973951bf,0.8484,2.62,1.0,4.84
63db8de86343d3a155b92612a2c9ac53,6c90661e6d2c7579f5ce337c3391dbb9,0.8206,1.43,0.96,4.92
fcac720351049d7e5658ab9b1726ecf6,41dc7c9e385c4d2b6c1f7836973951bf,0.7908,2.09,0.96,4.84
8a4b930f1b25b68253da92df8fcc156c,6c90661e6d2c7579f5ce337c3391dbb9,0.8326,1.62,1.0,4.88
6cfbdbdb97f8cc79b5125339a74b03d0,6c90661e6d2c7579f5ce337c3391dbb9,0.8917,1.15,0.92,4.52
c5d78c3108ba20e20136991b69666978,6c90661e6d2c7579f5ce337c3391dbb9,0.8645,1.73,1.0,4.6
cc5dfe943586208aa5e4296813f92e7a,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,0.888888888888889,
cef970b8b3608de6a5e52f63a532103f,41dc7c9e385c4d2b6c1f7836973951bf,,2.19,1.0,4.86
53205e16465ac1d32bd1a9c44170bd3a,41dc7c9e385c4d2b6c1f7836973951bf,0.8687,1.35,1.0,4.88
3eba22612e70681cb04c420317e5374b,6c90661e6d2c7579f5ce337c3391dbb9,0.8027,1.45,0.92,4.88
8a4f903dc6ec80ebb9282814d44a8330,50e13ee63f086c2fe84229348bc91b5b,0.8829,3.33,0.64,4.88
7f5f7b5395697ef11f863b7ce6a9f8a8,6c90661e6d2c7579f5ce337c3391dbb9,0.8704,1.0,1.0,4.88
7d9f32a612eb72b300975164320ecb79,6c90661e6d2c7579f5ce337c3391dbb9,0.8577,1.1,0.92,4.92
3acfaf08823184f78a930020b0438eb0,6c90661e6d2c7579f5ce337c3391dbb9,0.9043,1.47,0.96,4.96
3116db86b20b78c0aa132500ec3d1f55,6c90661e6d2c7579f5ce337c3391dbb9,0.8964,1.25,0.92,4.48
51ff30c130419043f29169e47ac6398c,41dc7c9e385c4d2b6c1f7836973951bf,0.846,2.0,1.0,4.88
ca55fd4763e318fd0bb8e434100d9df1,6c90661e6d2c7579f5ce337c3391dbb9,0.9155,1.12,0.96,4.6
f59431faf9f4620c7d425496b739d31a,41dc7c9e385c4d2b6c1f7836973951bf,,2.19,0.909090909090909,5.0
8f39d8d9b5a686e01e45439cb107146c,6c90661e6d2c7579f5ce337c3391dbb9,0.884,1.42,0.88,4.96
289d522170711315c0f66575209b9e37,6c90661e6d2c7579f5ce337c3391dbb9,0.9043,1.12,0.96,4.88
22aca5808d0ee97e1ff316fa23c3a932,6c90661e6d2c7579f5ce337c3391dbb9,0.8758,1.12,0.96,4.84
76dc1751f091cbf188a151d52fa224eb,50e13ee63f086c2fe84229348bc91b5b,0.8045,2.5,0.64,4.68
11fc0e98d900294270d14850c8744eec,6c90661e6d2c7579f5ce337c3391dbb9,0.8835,1.75,1.0,5.0
93ff66ee187d707a9f3ed1def8812753,6c90661e6d2c7579f5ce337c3391dbb9,0.8643,1.4,0.92,4.88
8e9c3d057240e3d1308f47d58fd71e69,6c90661e6d2c7579f5ce337c3391dbb9,0.8644,1.43,1.0,4.96
c113b0d25f02d76680bc2ee6f9309dbe,50e13ee63f086c2fe84229348bc91b5b,0.8256,4.17,0.8,4.84
696287bf0060004d6787951019b126eb,50e13ee63f086c2fe84229348bc91b5b,0.8356,1.35,0.619047619047619,4.3
0d67627a525bf522b9d2961e8c386745,50e13ee63f086c2fe84229348bc91b5b,0.8333,1.76,0.8,4.84
744499879ff3b26d8839a3a1eff1fcae,6c90661e6d2c7579f5ce337c3391dbb9,0.8553,1.92,0.96,4.88
29ffdee398c54748ab7b0fd37a5fc676,50e13ee63f086c2fe84229348bc91b5b,0.8106,2.27,0.84,4.8
aee6c65ab6799963efe4c615d8336327,6c90661e6d2c7579f5ce337c3391dbb9,0.8156,1.26,0.9375,4.92
055421ed14c1cf37ad08248f812b94db,6c90661e6d2c7579f5ce337c3391dbb9,0.8813,1.5,0.96,4.76
a5032dfa136c15bcef2c7bf450d276b4,6c90661e6d2c7579f5ce337c3391dbb9,0.871,1.53,0.88,4.92
6452cd97b5774dc74d1f74508c8641c5,6c90661e6d2c7579f5ce337c3391dbb9,0.8365,1.43,1.0,4.92
aebadffe7f14a7a21ce219229bb108b3,6c90661e6d2c7579f5ce337c3391dbb9,0.8965,1.32,1.0,4.76
b68304375856f0bbe853f8377d17f0b0,6c90661e6d2c7579f5ce337c3391dbb9,0.8442,1.77,0.92,4.64
64af37eea6b5d627bf1d3893cee053af,6c90661e6d2c7579f5ce337c3391dbb9,0.852,1.38,1.0,5.0
33fa83b97758f56ae21e8c1793fea217,50e13ee63f086c2fe84229348bc91b5b,0.8154,2.22,0.84,4.68
e13594d24598cc3ca77ebc5e06510041,50e13ee63f086c2fe84229348bc91b5b,0.7994,2.71,0.68,4.84
c196d298b23bf9b26cb59752759c798f,6c90661e6d2c7579f5ce337c3391dbb9,0.8421,1.49,0.92,4.96
2c681b5384e0c747e345aedfe333315a,6c90661e6d2c7579f5ce337c3391dbb9,0.8847,1.74,0.894736842105263,4.75
15437bc347c5aa0115983c9539587998,6c90661e6d2c7579f5ce337c3391dbb9,0.8668,1.6,1.0,4.96
c8993822c8d15e9a3097d9025f968953,6c90661e6d2c7579f5ce337c3391dbb9,0.8557,1.6,0.88,4.8
cc4e27411482b76656b139ce0007243a,6c90661e6d2c7579f5ce337c3391dbb9,0.8691,1.65,1.0,4.76
56fa1a0d5a4a55c37bce77d7f39584da,50e13ee63f086c2fe84229348bc91b5b,0.8593,4.6,0.84,4.96
093994921065b104af8cf094da2d8d3c,6c90661e6d2c7579f5ce337c3391dbb9,0.856,1.59,0.96,4.96
8222c07d82ef14890514537bd4e5e827,50e13ee63f086c2fe84229348bc91b5b,0.7558,3.8,0.92,4.68
3ac70a8ae3dba8bd1cfd8497883d2e58,50e13ee63f086c2fe84229348bc91b5b,0.8541,2.52,0.8,4.84
7e3ea2ef5531068173b4e8f5f3e11202,6c90661e6d2c7579f5ce337c3391dbb9,0.8536,1.36,0.96,4.84
21a85a3bca8ff48679d4f57d1823f0ef,6c90661e6d2c7579f5ce337c3391dbb9,0.8555,1.67,0.88,4.92
4291befb4bea54fd560d9e26adebcd2c,6c90661e6d2c7579f5ce337c3391dbb9,0.852,1.19,1.0,4.6
964c7f8ded6e655be59c04816f7d74b8,6c90661e6d2c7579f5ce337c3391dbb9,0.8509,1.55,0.88,4.96
5c3637ccdb35ab78f304df6161d94464,50e13ee63f086c2fe84229348bc91b5b,0.8672,3.5,0.92,4.92
f37b6d43e9a45ece4ef17073354ecfd9,6c90661e6d2c7579f5ce337c3391dbb9,0.8444,1.76,1.0,4.76
e179bcacdf1468c478fbed35f1a5b024,50e13ee63f086c2fe84229348bc91b5b,0.8506,5.98,0.882352941176471,4.3
c6c92456015480e4e295802b657aad2f,6c90661e6d2c7579f5ce337c3391dbb9,0.8603,1.63,0.96,4.92
534f56a98d2bfcb02818622ab023332c,50e13ee63f086c2fe84229348bc91b5b,0.8475,1.18,0.84,4.84
2460883edbb0cb79910beb0bc71b281d,6c90661e6d2c7579f5ce337c3391dbb9,0.8361,1.39,0.96,4.84
eb4e414977511c8d03c76520bac5f0fe,6c90661e6d2c7579f5ce337c3391dbb9,0.884,0.95,0.96,4.6
17433309658af0c9a8fe16cd73667ed3,41dc7c9e385c4d2b6c1f7836973951bf,0.8994,2.03,0.944444444444444,4.8
c87ee49ec3f790d0448e7804c4aa24a9,6c90661e6d2c7579f5ce337c3391dbb9,0.9355,1.85,0.947368421052632,4.93
24afde0212dde17bd9c99c6bd18cf715,41dc7c9e385c4d2b6c1f7836973951bf,0.8186,2.03,1.0,4.88
4cafaa2ca117fac52ec413e6075c515f,6c90661e6d2c7579f5ce337c3391dbb9,0.8546,1.25,0.92,4.8
5c3452830db8560f337f3d750e19637b,50e13ee63f086c2fe84229348bc91b5b,0.8973,1.19,0.84,4.64
1e1743342bc56c16ee093d1f61217b33,50e13ee63f086c2fe84229348bc91b5b,0.8926,4.5,0.92,4.87
d0c2c143dce6d39eaec2c603f5242eea,50e13ee63f086c2fe84229348bc91b5b,0.8609,2.07,1.0,4.8
a4f836a98c252f02de9cb1c0c4e04dc1,6c90661e6d2c7579f5ce337c3391dbb9,0.8571,1.1,0.92,4.88
b3163de6a4c3f950f86c0153a5011d8c,6c90661e6d2c7579f5ce337c3391dbb9,0.8927,1.32,1.0,4.92
a3776cf5c62c5104d92f8e5bfa301db0,50e13ee63f086c2fe84229348bc91b5b,0.8672,1.95,0.72,4.84
b8d983d1ee5790ec170d37784cb254e2,41dc7c9e385c4d2b6c1f7836973951bf,0.8188,2.0,0.92,4.84
ee14d05eeebd6b9fc39f4d948e27ee95,6c90661e6d2c7579f5ce337c3391dbb9,0.8827,1.5,1.0,4.44
08c23d090efd0e2c635fc86ecf9103b7,41dc7c9e385c4d2b6c1f7836973951bf,0.8224,2.3,0.96,4.84
697055851febb2e6be95460bd48ff75a,50e13ee63f086c2fe84229348bc91b5b,0.8466,2.43,0.76,4.84
43d2f2244c439a655683a1bebcee2705,50e13ee63f086c2fe84229348bc91b5b,0.8329,1.65,0.8,4.64
08c592137487eedb184c312e645cb3a7,6c90661e6d2c7579f5ce337c3391dbb9,0.8235,1.6,0.96,4.8
c3e78330fdc3e1247c6e23f9d6f8a4aa,6c90661e6d2c7579f5ce337c3391dbb9,0.8326,1.05,1.0,4.76
8faf079b6993bac79209a9df3c1f3d48,6c90661e6d2c7579f5ce337c3391dbb9,0.908,1.26,0.96,4.84
eb673a067b45c5a31abeec47b70db19a,6c90661e6d2c7579f5ce337c3391dbb9,0.8705,1.47,0.96,4.88
1e465abb3e133a80ba65d9b3c9441423,6c90661e6d2c7579f5ce337c3391dbb9,0.8496,1.69,0.92,4.88
daec251e3671cb958e77d040b4405c1a,50e13ee63f086c2fe84229348bc91b5b,0.8423,2.17,0.64,4.96
93f14bac6b6713e9f6016f660b435b59,6c90661e6d2c7579f5ce337c3391dbb9,0.8788,1.56,1.0,4.8
f7a6c6c34e974cbff9657f1f0043df29,41dc7c9e385c4d2b6c1f7836973951bf,0.8379,1.47,0.88,5.0
